0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
1,3,1,3,1,56
1,3,1,3,1,56
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
1,5,1,5,1,126
1,5,1,5,1,126
1,5,1,5,1,126
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,9,0,9,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
0,8,0,8,0,150
