0,8,0,8,0,75,,7.168008048,7.168008048,75
0,7,0,7,0,75,,6,6,62.5
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,7,0,7,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
0,8,0,8,0,75,,,,
