0,8,0,8,0,100,,7.636176773,7.636176773,100
0,8,0,8,0,100,,5.333333333,5.333333333,38.2962963
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,1,0,1,0,100,,,,
0,1,0,1,0,100,,,,
0,1,0,1,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
1,7,1,7,1,18,,,,
1,7,1,7,1,18,,,,
1,7,1,7,1,18,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
1,3,1,3,1,37,,,,
1,3,1,3,1,37,,,,
1,3,1,3,1,37,,,,
1,3,1,3,1,37,,,,
0,1,0,1,0,100,,,,
0,1,0,1,0,100,,,,
0,1,0,1,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,7,0,7,0,100,,,,
0,8,0,8,0,100,,,,
0,8,0,8,0,100,,,,
