0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,9,0,9,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
0,8,0,8,0,200
